Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A14006_001,SE_B18002_001,SE_B18002_002,SE_B18002_003,PCT_SE_B18002_002,PCT_SE_B18002_003
6037109601,14000US06037109601,Census Tract 1096.01,"Census Tract 1096.01, Los Angeles County, California",ca,140,0,ACSSF,3941,,,,,6,37,,,,109601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4938,5774.989,0.85506651,4938,2416,132,0,511,0,1769,110,48.93,2.67,0,10.35,0,35.82,2.23,92545,218,59,68,27.06,31.19
6037109603,14000US06037109603,Census Tract 1096.03,"Census Tract 1096.03, Los Angeles County, California",ca,140,0,ACSSF,3942,,,,,6,37,,,,109603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4476,11605.7,0.385672443,4476,2059,73,26,561,0,1653,104,46,1.63,0.58,12.53,0,36.93,2.32,53750,516,138,198,26.74,38.37
6037109604,14000US06037109604,Census Tract 1096.04,"Census Tract 1096.04, Los Angeles County, California",ca,140,0,ACSSF,3943,,,,,6,37,,,,109604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3088,6807.433,0.453621793,3088,1472,74,60,555,0,812,115,47.67,2.4,1.94,17.97,0,26.3,3.72,88000,192,54,41,28.12,21.35
6037109700,14000US06037109700,Census Tract 1097,"Census Tract 1097, Los Angeles County, California",ca,140,0,ACSSF,3944,,,,,6,37,,,,109700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4568,7455.641,0.612690484,4568,2103,796,0,456,0,1143,70,46.04,17.43,0,9.98,0,25.02,1.53,98605,194,96,5,49.48,2.58
6037109800,14000US06037109800,Census Tract 1098,"Census Tract 1098, Los Angeles County, California",ca,140,0,ACSSF,3945,,,,,6,37,,,,109800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5398,9990.492,0.5403137,5398,2480,210,23,850,0,1701,134,45.94,3.89,0.43,15.75,0,31.51,2.48,96422,350,64,82,18.29,23.43
6037111100,14000US06037111100,Census Tract 1111,"Census Tract 1111, Los Angeles County, California",ca,140,0,ACSSF,3946,,,,,6,37,,,,111100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3128,7648.355,0.408976798,3128,1702,78,5,472,0,779,92,54.41,2.49,0.16,15.09,0,24.9,2.94,86683,204,63,39,30.88,19.12
6037111201,14000US06037111201,Census Tract 1112.01,"Census Tract 1112.01, Los Angeles County, California",ca,140,0,ACSSF,3947,,,,,6,37,,,,111201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3485,4718.779,0.738538557,3485,2407,47,58,541,0,399,33,69.07,1.35,1.66,15.52,0,11.45,0.95,85034,126,37,60,29.37,47.62
6037111202,14000US06037111202,Census Tract 1112.02,"Census Tract 1112.02, Los Angeles County, California",ca,140,0,ACSSF,3948,,,,,6,37,,,,111202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329,7393.853,0.720733841,5329,3061,298,16,1152,0,512,290,57.44,5.59,0.3,21.62,0,9.61,5.44,80521,512,70,118,13.67,23.05
6037111204,14000US06037111204,Census Tract 1112.04,"Census Tract 1112.04, Los Angeles County, California",ca,140,0,ACSSF,3949,,,,,6,37,,,,111204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6153,4836.941,1.272085044,6153,3846,274,51,1354,0,241,387,62.51,4.45,0.83,22.01,0,3.92,6.29,150192,83,18,0,21.69,0
6037111205,14000US06037111205,Census Tract 1112.05,"Census Tract 1112.05, Los Angeles County, California",ca,140,0,ACSSF,3950,,,,,6,37,,,,111205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4064,9222.409,0.440665748,4064,1875,442,0,1424,15,255,53,46.14,10.88,0,35.04,0.37,6.27,1.3,76968,620,218,144,35.16,23.23
6037111206,14000US06037111206,Census Tract 1112.06,"Census Tract 1112.06, Los Angeles County, California",ca,140,0,ACSSF,3951,,,,,6,37,,,,111206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4382,4346.408,1.008188841,4382,2742,54,12,557,119,389,509,62.57,1.23,0.27,12.71,2.72,8.88,11.62,114861,156,98,24,62.82,15.38
6037111301,14000US06037111301,Census Tract 1113.01,"Census Tract 1113.01, Los Angeles County, California",ca,140,0,ACSSF,3952,,,,,6,37,,,,111301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7151,9254.265,0.772724816,7151,3664,446,0,1531,0,941,569,51.24,6.24,0,21.41,0,13.16,7.96,68456,1771,508,443,28.68,25.01
6037111302,14000US06037111302,Census Tract 1113.02,"Census Tract 1113.02, Los Angeles County, California",ca,140,0,ACSSF,3953,,,,,6,37,,,,111302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5325,8881.823,0.599539071,5325,3192,415,0,1166,4,463,85,59.94,7.79,0,21.9,0.08,8.69,1.6,66850,824,171,376,20.75,45.63
6037111400,14000US06037111400,Census Tract 1114,"Census Tract 1114, Los Angeles County, California",ca,140,0,ACSSF,3954,,,,,6,37,,,,111400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8066,11528.97,0.699628724,8066,4322,439,66,1355,22,1505,357,53.58,5.44,0.82,16.8,0.27,18.66,4.43,59875,1778,558,609,31.38,34.25
6037113101,14000US06037113101,Census Tract 1131.01,"Census Tract 1131.01, Los Angeles County, California",ca,140,0,ACSSF,3955,,,,,6,37,,,,113101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3699,4229.253,0.874622585,3699,2810,70,0,592,0,202,25,75.97,1.89,0,16,0,5.46,0.68,105781,259,47,54,18.15,20.85
6037113102,14000US06037113102,Census Tract 1131.02,"Census Tract 1131.02, Los Angeles County, California",ca,140,0,ACSSF,3956,,,,,6,37,,,,113102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2928,2075.459,1.410772173,2928,2296,75,2,364,14,70,107,78.42,2.56,0.07,12.43,0.48,2.39,3.65,138333,55,0,7,0,12.73
6037113211,14000US06037113211,Census Tract 1132.11,"Census Tract 1132.11, Los Angeles County, California",ca,140,0,ACSSF,3957,,,,,6,37,,,,113211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3929,1397.663,2.81112036,3929,3204,53,13,598,0,59,2,81.55,1.35,0.33,15.22,0,1.5,0.05,93009,278,90,44,32.37,15.83
6037113212,14000US06037113212,Census Tract 1132.12,"Census Tract 1132.12, Los Angeles County, California",ca,140,0,ACSSF,3958,,,,,6,37,,,,113212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3272,8486.746,0.385542327,3272,2023,76,22,732,0,332,87,61.83,2.32,0.67,22.37,0,10.15,2.66,79009,406,107,105,26.35,25.86
6037113213,14000US06037113213,Census Tract 1132.13,"Census Tract 1132.13, Los Angeles County, California",ca,140,0,ACSSF,3959,,,,,6,37,,,,113213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5059,10072.58,0.502254837,5059,2286,241,61,1147,0,941,383,45.19,4.76,1.21,22.67,0,18.6,7.57,84274,652,122,194,18.71,29.75
6037113231,14000US06037113231,Census Tract 1132.31,"Census Tract 1132.31, Los Angeles County, California",ca,140,0,ACSSF,3960,,,,,6,37,,,,113231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424,1523.44,1.59113633,2424,1566,318,0,283,0,63,194,64.6,13.12,0,11.67,0,2.6,8,105208,171,12,57,7.02,33.33
6037113232,14000US06037113232,Census Tract 1132.32,"Census Tract 1132.32, Los Angeles County, California",ca,140,0,ACSSF,3961,,,,,6,37,,,,113232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358,5463.763,0.797618753,4358,3096,95,2,776,0,170,219,71.04,2.18,0.05,17.81,0,3.9,5.03,112105,202,70,19,34.65,9.41
6037113233,14000US06037113233,Census Tract 1132.33,"Census Tract 1132.33, Los Angeles County, California",ca,140,0,ACSSF,3962,,,,,6,37,,,,113233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7624,17261.5,0.441676564,7624,3158,493,57,945,0,2901,70,41.42,6.47,0.75,12.4,0,38.05,0.92,47500,1890,695,637,36.77,33.7
6037113234,14000US06037113234,Census Tract 1132.34,"Census Tract 1132.34, Los Angeles County, California",ca,140,0,ACSSF,3963,,,,,6,37,,,,113234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4818,12318.47,0.391119959,4818,2243,246,36,842,0,1402,49,46.55,5.11,0.75,17.48,0,29.1,1.02,56375,769,155,269,20.16,34.98
6037113235,14000US06037113235,Census Tract 1132.35,"Census Tract 1132.35, Los Angeles County, California",ca,140,0,ACSSF,3964,,,,,6,37,,,,113235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834,3313.257,0.553533839,1834,1140,102,39,86,0,229,238,62.16,5.56,2.13,4.69,0,12.49,12.98,88750,214,85,42,39.72,19.63
6037113237,14000US06037113237,Census Tract 1132.37,"Census Tract 1132.37, Los Angeles County, California",ca,140,0,ACSSF,3965,,,,,6,37,,,,113237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4145,2266.685,1.828661754,4145,2563,380,29,497,0,440,236,61.83,9.17,0.7,11.99,0,10.62,5.69,82821,539,153,248,28.39,46.01
6037113301,14000US06037113301,Census Tract 1133.01,"Census Tract 1133.01, Los Angeles County, California",ca,140,0,ACSSF,3966,,,,,6,37,,,,113301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2960,3398.776,0.870901718,2960,2046,170,2,385,2,176,179,69.12,5.74,0.07,13.01,0.07,5.95,6.05,66500,528,173,282,32.77,53.41
6037113303,14000US06037113303,Census Tract 1133.03,"Census Tract 1133.03, Los Angeles County, California",ca,140,0,ACSSF,3967,,,,,6,37,,,,113303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4307,2729.034,1.578214262,4307,2756,63,26,730,0,498,234,63.99,1.46,0.6,16.95,0,11.56,5.43,83971,149,33,60,22.15,40.27
6037113321,14000US06037113321,Census Tract 1133.21,"Census Tract 1133.21, Los Angeles County, California",ca,140,0,ACSSF,3968,,,,,6,37,,,,113321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6420,15860.64,0.404775621,6420,3418,668,0,948,88,921,377,53.24,10.4,0,14.77,1.37,14.35,5.87,68904,1888,530,401,28.07,21.24
6037113322,14000US06037113322,Census Tract 1133.22,"Census Tract 1133.22, Los Angeles County, California",ca,140,0,ACSSF,3969,,,,,6,37,,,,113322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4284,6210.704,0.689776941,4284,2733,51,11,946,0,383,160,63.8,1.19,0.26,22.08,0,8.94,3.73,93795,232,169,4,72.84,1.72
6037113401,14000US06037113401,Census Tract 1134.01,"Census Tract 1134.01, Los Angeles County, California",ca,140,0,ACSSF,3970,,,,,6,37,,,,113401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6284,6638.132,0.946651876,6284,2614,145,21,1223,4,1842,435,41.6,2.31,0.33,19.46,0.06,29.31,6.92,84923,610,145,128,23.77,20.98
6037113421,14000US06037113421,Census Tract 1134.21,"Census Tract 1134.21, Los Angeles County, California",ca,140,0,ACSSF,3971,,,,,6,37,,,,113421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6810,8028.85,0.848191189,6810,2189,480,10,1003,40,2942,146,32.14,7.05,0.15,14.73,0.59,43.2,2.14,61228,1628,463,489,28.44,30.04
6037113422,14000US06037113422,Census Tract 1134.22,"Census Tract 1134.22, Los Angeles County, California",ca,140,0,ACSSF,3972,,,,,6,37,,,,113422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6385,10861.58,0.587852144,6385,3635,318,26,1133,0,1044,229,56.93,4.98,0.41,17.74,0,16.35,3.59,74262,922,220,188,23.86,20.39
6037115101,14000US06037115101,Census Tract 1151.01,"Census Tract 1151.01, Los Angeles County, California",ca,140,0,ACSSF,3973,,,,,6,37,,,,115101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5060,3375.589,1.498997679,5060,3070,284,34,558,6,687,421,60.67,5.61,0.67,11.03,0.12,13.58,8.32,138750,112,66,38,58.93,33.93
6037115103,14000US06037115103,Census Tract 1151.03,"Census Tract 1151.03, Los Angeles County, California",ca,140,0,ACSSF,3974,,,,,6,37,,,,115103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3393,5786.583,0.586356385,3393,1533,468,4,621,26,481,260,45.18,13.79,0.12,18.3,0.77,14.18,7.66,41818,30,4,18,13.33,60
6037115104,14000US06037115104,Census Tract 1151.04,"Census Tract 1151.04, Los Angeles County, California",ca,140,0,ACSSF,3975,,,,,6,37,,,,115104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4752,12064.27,0.393890242,4752,2035,834,8,970,19,655,231,42.82,17.55,0.17,20.41,0.4,13.78,4.86,51094,1429,323,576,22.6,40.31
6037115201,14000US06037115201,Census Tract 1152.01,"Census Tract 1152.01, Los Angeles County, California",ca,140,0,ACSSF,3976,,,,,6,37,,,,115201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6909,13092.38,0.527711711,6909,4353,319,15,992,0,893,337,63,4.62,0.22,14.36,0,12.93,4.88,63768,1953,458,576,23.45,29.49
6037115202,14000US06037115202,Census Tract 1152.02,"Census Tract 1152.02, Los Angeles County, California",ca,140,0,ACSSF,3977,,,,,6,37,,,,115202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5328,7942.064,0.670858321,5328,2721,525,0,787,0,1022,273,51.07,9.85,0,14.77,0,19.18,5.12,61202,1101,279,380,25.34,34.51
6037115301,14000US06037115301,Census Tract 1153.01,"Census Tract 1153.01, Los Angeles County, California",ca,140,0,ACSSF,3978,,,,,6,37,,,,115301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600,7346.192,0.626174716,4600,2760,304,11,1042,0,292,191,60,6.61,0.24,22.65,0,6.35,4.15,94615,696,58,200,8.33,28.74
6037115302,14000US06037115302,Census Tract 1153.02,"Census Tract 1153.02, Los Angeles County, California",ca,140,0,ACSSF,3979,,,,,6,37,,,,115302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4132,12847.6,0.321616548,4132,2175,278,12,448,0,1171,48,52.64,6.73,0.29,10.84,0,28.34,1.16,46544,705,176,271,24.96,38.44
6037115401,14000US06037115401,Census Tract 1154.01,"Census Tract 1154.01, Los Angeles County, California",ca,140,0,ACSSF,3980,,,,,6,37,,,,115401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6219,8454.475,0.735586806,6219,3722,308,0,801,6,1277,105,59.85,4.95,0,12.88,0.1,20.53,1.69,61483,1235,301,377,24.37,30.53
6037115403,14000US06037115403,Census Tract 1154.03,"Census Tract 1154.03, Los Angeles County, California",ca,140,0,ACSSF,3981,,,,,6,37,,,,115403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722,13698.09,0.271716703,3722,1696,256,0,562,0,990,218,45.57,6.88,0,15.1,0,26.6,5.86,52500,664,284,202,42.77,30.42
6037115404,14000US06037115404,Census Tract 1154.04,"Census Tract 1154.04, Los Angeles County, California",ca,140,0,ACSSF,3982,,,,,6,37,,,,115404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926,8005.841,0.365483161,2926,1406,281,29,395,41,623,151,48.05,9.6,0.99,13.5,1.4,21.29,5.16,63659,381,123,117,32.28,30.71
6037117101,14000US06037117101,Census Tract 1171.01,"Census Tract 1171.01, Los Angeles County, California",ca,140,0,ACSSF,3983,,,,,6,37,,,,117101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5115,17164.51,0.297998678,5115,1036,215,0,1991,0,1563,310,20.25,4.2,0,38.92,0,30.56,6.06,79005,438,82,118,18.72,26.94
6037117102,14000US06037117102,Census Tract 1171.02,"Census Tract 1171.02, Los Angeles County, California",ca,140,0,ACSSF,3984,,,,,6,37,,,,117102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839,7120.264,0.398721152,2839,1620,47,9,210,0,892,61,57.06,1.66,0.32,7.4,0,31.42,2.15,62643,281,83,113,29.54,40.21
6037117201,14000US06037117201,Census Tract 1172.01,"Census Tract 1172.01, Los Angeles County, California",ca,140,0,ACSSF,3985,,,,,6,37,,,,117201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4785,15654.7,0.305658945,4785,2148,91,0,686,0,1595,265,44.89,1.9,0,14.34,0,33.33,5.54,55750,837,220,235,26.28,28.08
6037117202,14000US06037117202,Census Tract 1172.02,"Census Tract 1172.02, Los Angeles County, California",ca,140,0,ACSSF,3986,,,,,6,37,,,,117202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577,3679.64,0.70034031,2577,1211,228,28,737,0,229,144,46.99,8.85,1.09,28.6,0,8.89,5.59,79464,157,35,37,22.29,23.57
6037117301,14000US06037117301,Census Tract 1173.01,"Census Tract 1173.01, Los Angeles County, California",ca,140,0,ACSSF,3987,,,,,6,37,,,,117301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4005,7788.014,0.514251803,4005,2241,90,0,723,0,675,276,55.96,2.25,0,18.05,0,16.85,6.89,95391,198,57,66,28.79,33.33
6037117302,14000US06037117302,Census Tract 1173.02,"Census Tract 1173.02, Los Angeles County, California",ca,140,0,ACSSF,3988,,,,,6,37,,,,117302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5335,6734.288,0.792214481,5335,3256,512,14,939,132,362,120,61.03,9.6,0.26,17.6,2.47,6.79,2.25,95303,400,120,105,30,26.25
6037117303,14000US06037117303,Census Tract 1173.03,"Census Tract 1173.03, Los Angeles County, California",ca,140,0,ACSSF,3989,,,,,6,37,,,,117303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3578,5146.622,0.69521326,3578,1788,159,2,564,0,951,114,49.97,4.44,0.06,15.76,0,26.58,3.19,81517,142,34,60,23.94,42.25
6037117404,14000US06037117404,Census Tract 1174.04,"Census Tract 1174.04, Los Angeles County, California",ca,140,0,ACSSF,3990,,,,,6,37,,,,117404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4729,6936.844,0.681722077,4729,2686,79,10,526,0,1304,124,56.8,1.67,0.21,11.12,0,27.57,2.62,85448,436,60,190,13.76,43.58
6037117405,14000US06037117405,Census Tract 1174.05,"Census Tract 1174.05, Los Angeles County, California",ca,140,0,ACSSF,3991,,,,,6,37,,,,117405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3723,47774.54,0.077928546,3723,1249,63,0,105,0,2297,9,33.55,1.69,0,2.82,0,61.7,0.24,36582,797,275,215,34.5,26.98
6037117407,14000US06037117407,Census Tract 1174.07,"Census Tract 1174.07, Los Angeles County, California",ca,140,0,ACSSF,3992,,,,,6,37,,,,117407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4064,53072.24,0.076574872,4064,718,38,11,89,0,3203,5,17.67,0.94,0.27,2.19,0,78.81,0.12,28512,961,238,411,24.77,42.77
6037117408,14000US06037117408,Census Tract 1174.08,"Census Tract 1174.08, Los Angeles County, California",ca,140,0,ACSSF,3993,,,,,6,37,,,,117408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3333,22927.37,0.145372102,3333,1022,338,0,233,0,1678,62,30.66,10.14,0,6.99,0,50.35,1.86,34630,705,194,333,27.52,47.23
6037117510,14000US06037117510,Census Tract 1175.10,"Census Tract 1175.10, Los Angeles County, California",ca,140,0,ACSSF,3994,,,,,6,37,,,,117510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4340,34001.07,0.127643062,4340,1125,145,0,320,0,2668,82,25.92,3.34,0,7.37,0,61.47,1.89,42432,851,237,376,27.85,44.18
6037117520,14000US06037117520,Census Tract 1175.20,"Census Tract 1175.20, Los Angeles County, California",ca,140,0,ACSSF,3995,,,,,6,37,,,,117520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4133,33275.89,0.12420405,4133,1030,263,0,303,0,2409,128,24.92,6.36,0,7.33,0,58.29,3.1,37375,874,192,391,21.97,44.74
6037117530,14000US06037117530,Census Tract 1175.30,"Census Tract 1175.30, Los Angeles County, California",ca,140,0,ACSSF,3996,,,,,6,37,,,,117530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6864,32646.79,0.210250395,6864,2136,122,0,819,62,3612,113,31.12,1.78,0,11.93,0.9,52.62,1.65,51875,1279,358,406,27.99,31.74
6037119001,14000US06037119001,Census Tract 1190.01,"Census Tract 1190.01, Los Angeles County, California",ca,140,0,ACSSF,3997,,,,,6,37,,,,119001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4329,11028.02,0.392545448,4329,2265,1,8,671,0,1260,124,52.32,0.02,0.18,15.5,0,29.11,2.86,76932,210,41,85,19.52,40.48
6037119002,14000US06037119002,Census Tract 1190.02,"Census Tract 1190.02, Los Angeles County, California",ca,140,0,ACSSF,3998,,,,,6,37,,,,119002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8052,12377.9,0.650514211,8052,5063,168,0,643,0,1855,323,62.88,2.09,0,7.99,0,23.04,4.01,79846,504,50,155,9.92,30.75
6037119201,14000US06037119201,Census Tract 1192.01,"Census Tract 1192.01, Los Angeles County, California",ca,140,0,ACSSF,3999,,,,,6,37,,,,119201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4289,11725.64,0.365779687,4289,2898,1,38,292,0,989,71,67.57,0.02,0.89,6.81,0,23.06,1.66,74012,222,44,103,19.82,46.4
6037119202,14000US06037119202,Census Tract 1192.02,"Census Tract 1192.02, Los Angeles County, California",ca,140,0,ACSSF,4000,,,,,6,37,,,,119202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4723,12753.67,0.370324882,4723,1961,38,99,295,0,2281,49,41.52,0.8,2.1,6.25,0,48.3,1.04,64196,272,89,106,32.72,38.97
6037119310,14000US06037119310,Census Tract 1193.10,"Census Tract 1193.10, Los Angeles County, California",ca,140,0,ACSSF,4001,,,,,6,37,,,,119310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4085,24888.21,0.164133965,4085,2069,157,24,620,0,1175,40,50.65,3.84,0.59,15.18,0,28.76,0.98,47049,663,276,218,41.63,32.88
6037119320,14000US06037119320,Census Tract 1193.20,"Census Tract 1193.20, Los Angeles County, California",ca,140,0,ACSSF,4002,,,,,6,37,,,,119320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4761,25349.44,0.18781477,4761,1277,310,0,872,0,2205,97,26.82,6.51,0,18.32,0,46.31,2.04,63375,872,184,298,21.1,34.17
6037119340,14000US06037119340,Census Tract 1193.40,"Census Tract 1193.40, Los Angeles County, California",ca,140,0,ACSSF,4003,,,,,6,37,,,,119340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4032,85492.57,0.047161995,4032,1772,176,17,48,0,2019,0,43.95,4.37,0.42,1.19,0,50.07,0,29891,987,261,429,26.44,43.47
6037119341,14000US06037119341,Census Tract 1193.41,"Census Tract 1193.41, Los Angeles County, California",ca,140,0,ACSSF,4004,,,,,6,37,,,,119341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2877,22831.41,0.126010622,2877,1165,82,0,729,0,864,37,40.49,2.85,0,25.34,0,30.03,1.29,47778,534,217,116,40.64,21.72
6037119342,14000US06037119342,Census Tract 1193.42,"Census Tract 1193.42, Los Angeles County, California",ca,140,0,ACSSF,4005,,,,,6,37,,,,119342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3092,36550.8,0.0845946,3092,1422,66,0,403,0,1171,30,45.99,2.13,0,13.03,0,37.87,0.97,52083,447,199,141,44.52,31.54
6037119400,14000US06037119400,Census Tract 1194,"Census Tract 1194, Los Angeles County, California",ca,140,0,ACSSF,4006,,,,,6,37,,,,119400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5426,12578.01,0.431387713,5426,3048,47,0,458,0,1691,182,56.17,0.87,0,8.44,0,31.16,3.35,81711,230,38,111,16.52,48.26
6037119700,14000US06037119700,Census Tract 1197,"Census Tract 1197, Los Angeles County, California",ca,140,0,ACSSF,4007,,,,,6,37,,,,119700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5076,10201.8,0.497559448,5076,2998,185,0,1164,0,633,96,59.06,3.64,0,22.93,0,12.47,1.89,79986,216,32,101,14.81,46.76
6037119800,14000US06037119800,Census Tract 1198,"Census Tract 1198, Los Angeles County, California",ca,140,0,ACSSF,4008,,,,,6,37,,,,119800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6130,12843.86,0.477270937,6130,3305,87,0,868,0,1773,97,53.92,1.42,0,14.16,0,28.92,1.58,74906,330,89,141,26.97,42.73
6037119900,14000US06037119900,Census Tract 1199,"Census Tract 1199, Los Angeles County, California",ca,140,0,ACSSF,4009,,,,,6,37,,,,119900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4998,12302.5,0.406259025,4998,1966,24,45,1161,0,1802,0,39.34,0.48,0.9,23.23,0,36.05,0,74183,238,33,50,13.87,21.01
6037120010,14000US06037120010,Census Tract 1200.10,"Census Tract 1200.10, Los Angeles County, California",ca,140,0,ACSSF,4010,,,,,6,37,,,,120010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701,12627.77,0.213893655,2701,933,81,0,286,0,1337,64,34.54,3,0,10.59,0,49.5,2.37,50500,345,113,161,32.75,46.67
